證券名稱,簡稱,年月日,投信持股率%,投信持股數(千股),投信買進張數,投信買賣超(千股),投信持股數市值(百萬),投信賣出張數,流通在外股數(千股),投信買賣超市值(百萬),合計持股數(千股),投信週轉率%
8917   ,欣泰         ,20000426,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000427,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000427,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000428,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000428,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000429,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000429,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000502,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000502,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000503,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000503,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000504,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000504,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000505,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000505,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000506,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000506,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000508,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000508,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000509,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000509,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000510,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000510,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000511,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000511,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000512,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000512,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000515,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000515,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000516,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000516,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000517,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000517,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000518,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000518,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000519,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000519,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000520,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
