ID,iso_code,洲名,國家,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,解除隔離數,解封指數
133915,OWID_WRL,全球,全球,2020/7/17,14061932,242782,221237.286,627280,7038,5557.429,1785.65,79.655,1.09,0,0,0,0,0,0,0,0,0,99999
133916,OWID_WRL,全球,全球,2020/7/18,14299213,237281,224022.714,633857,6577,5748.143,1815.781,80.49,1.09,0,0,0,0,0,0,0,0,0,99999
133917,OWID_WRL,全球,全球,2020/7/19,14513627,214414,226865.857,638758,4901,5833.714,1843.008,81.112,1.09,0,0,0,0,0,0,0,0,0,99999
133918,OWID_WRL,全球,全球,2020/7/20,14718982,205355,229063,642543,3785,5762.857,1869.085,81.593,1.09,0,0,0,0,0,0,0,0,0,99999
133919,OWID_WRL,全球,全球,2020/7/21,14953571,234589,231033.857,648952,6409,5822.286,1898.874,82.407,1.1,0,0,0,0,0,0,0,0,0,99999
133920,OWID_WRL,全球,全球,2020/7/22,15233404,279833,238015.714,656310,7358,6036.429,1934.409,83.341,1.1,0,0,0,0,0,0,0,0,0,99999
133921,OWID_WRL,全球,全球,2020/7/23,15516109,282705,242422.714,662950,6640,6101.143,1970.308,84.184,1.09,0,0,0,0,0,0,0,0,0,99999
133922,OWID_WRL,全球,全球,2020/7/24,15798009,281900,248011,669398,6448,6016.857,2006.105,85.003,1.09,0,0,0,0,0,0,0,0,0,99999
133923,OWID_WRL,全球,全球,2020/7/25,16054123,256114,250701.429,675584,6186,5961,2038.628,85.789,1.08,0,0,0,0,0,0,0,0,0,99999
133924,OWID_WRL,全球,全球,2020/7/26,16268493,214370,250695.143,679914,4330,5879.429,2065.849,86.339,1.07,0,0,0,0,0,0,0,0,0,99999
133925,OWID_WRL,全球,全球,2020/7/27,16494310,225817,253618.286,685120,5206,6082.429,2094.525,87,1.07,0,0,0,0,0,0,0,0,0,99999
133926,OWID_WRL,全球,全球,2020/7/28,16744296,249986,255817.857,691735,6615,6111.857,2126.269,87.84,1.06,0,0,0,0,0,0,0,0,0,99999
133927,OWID_WRL,全球,全球,2020/7/29,17032535,288239,257018.714,698780,7045,6067.143,2162.871,88.734,1.06,0,0,0,0,0,0,0,0,0,99999
133928,OWID_WRL,全球,全球,2020/7/30,17312797,280262,256669.714,705459,6679,6072.714,2198.46,89.582,1.05,0,0,0,0,0,0,0,0,0,99999
133929,OWID_WRL,全球,全球,2020/7/31,17603582,290785,257939,711989,6530,6084.429,2235.385,90.412,1.04,0,0,0,0,0,0,0,0,0,99999
133930,OWID_WRL,全球,全球,2020/8/1,17854971,251389,257264,718142,6153,6079.714,2267.308,91.193,1.03,0,0,0,0,0,0,0,0,0,99999
133931,OWID_WRL,全球,全球,2020/8/2,18086360,231389,259695.286,722817,4675,6129,2296.691,91.787,1.03,0,0,0,0,0,0,0,0,0,99999
133932,OWID_WRL,全球,全球,2020/8/3,18292586,206226,256896.571,727571,4754,6064.429,2322.878,92.39,1.02,0,0,0,0,0,0,0,0,0,99999
133933,OWID_WRL,全球,全球,2020/8/4,18546707,254121,257487.286,734543,6972,6115.429,2355.148,93.276,1.02,0,0,0,0,0,0,0,0,0,99999
133934,OWID_WRL,全球,全球,2020/8/5,18824724,278017,256027,742000,7457,6174.286,2390.452,94.223,1.02,0,0,0,0,0,0,0,0,0,99999
133935,OWID_WRL,全球,全球,2020/8/6,19107728,283004,256418.714,748831,6831,6196,2426.389,95.09,1.02,0,0,0,0,0,0,0,0,0,99999
133936,OWID_WRL,全球,全球,2020/8/7,19391720,283992,255448.286,755567,6736,6225.429,2462.451,95.945,1.02,0,0,0,0,0,0,0,0,0,99999
133937,OWID_WRL,全球,全球,2020/8/8,19651372,259652,256628.714,761657,6090,6216.429,2495.423,96.719,1.02,0,0,0,0,0,0,0,0,0,99999
133938,OWID_WRL,全球,全球,2020/8/9,19878408,227036,256006.857,766831,5174,6287.714,2524.253,97.376,1.02,0,0,0,0,0,0,0,0,0,99999
133939,OWID_WRL,全球,全球,2020/8/10,20101896,223488,258472.857,772110,5279,6362.714,2552.633,98.046,1.02,0,0,0,0,0,0,0,0,0,99999
133940,OWID_WRL,全球,全球,2020/8/11,20364163,262267,259636.571,778805,6695,6323.143,2585.937,98.896,1.01,0,0,0,0,0,0,0,0,0,99999
133941,OWID_WRL,全球,全球,2020/8/12,20637571,273408,258978.143,785760,6955,6251.429,2620.655,99.779,1.01,0,0,0,0,0,0,0,0,0,99999
133942,OWID_WRL,全球,全球,2020/8/13,20926983,289412,259893.571,792573,6813,6248.857,2657.406,100.645,1.01,0,0,0,0,0,0,0,0,0,99999
133943,OWID_WRL,全球,全球,2020/8/14,21230383,303400,262666.143,799206,6633,6234.143,2695.933,101.487,1.01,0,0,0,0,0,0,0,0,0,99999
133944,OWID_WRL,全球,全球,2020/8/15,21480882,250499,261358.571,805210,6004,6221.857,2727.743,102.249,1,0,0,0,0,0,0,0,0,0,99999
133945,OWID_WRL,全球,全球,2020/8/16,21696263,215381,259693.571,810028,4818,6171,2755.093,102.861,0.99,0,0,0,0,0,0,0,0,0,99999
133946,OWID_WRL,全球,全球,2020/8/17,21902858,206595,257280.286,814531,4503,6060.143,2781.327,103.433,0.99,0,0,0,0,0,0,0,0,0,99999
133947,OWID_WRL,全球,全球,2020/8/18,22158999,256141,256405.143,821583,7052,6111.143,2813.853,104.328,0.99,0,0,0,0,0,0,0,0,0,99999
133948,OWID_WRL,全球,全球,2020/8/19,22435425,276426,256836.286,828639,7056,6125.571,2848.955,105.224,0.99,0,0,0,0,0,0,0,0,0,99999
133949,OWID_WRL,全球,全球,2020/8/20,22708627,273202,254520.571,835054,6415,6068.714,2883.648,106.039,0.99,0,0,0,0,0,0,0,0,0,99999
133950,OWID_WRL,全球,全球,2020/8/21,22969809,261182,248489.429,840800,5746,5942,2916.814,106.769,0.99,0,0,0,0,0,0,0,0,0,99999
133951,OWID_WRL,全球,全球,2020/8/22,23235385,265576,250643.286,846676,5876,5923.714,2950.538,107.515,1,0,0,0,0,0,0,0,0,0,99999
133952,OWID_WRL,全球,全球,2020/8/23,23441948,206563,249383.571,851024,4348,5856.571,2976.768,108.067,1,0,0,0,0,0,0,0,0,0,99999
133953,OWID_WRL,全球,全球,2020/8/24,23665497,223549,251805.571,855703,4679,5881.714,3005.156,108.661,1,0,0,0,0,0,0,0,0,0,99999
133954,OWID_WRL,全球,全球,2020/8/25,23910116,244619,250159.571,862346,6643,5823.286,3036.218,109.505,1.01,0,0,0,0,0,0,0,0,0,99999
133955,OWID_WRL,全球,全球,2020/8/26,24192421,282305,250999.429,868917,6571,5754,3072.067,110.339,1.01,0,0,0,0,0,0,0,0,0,99999
133956,OWID_WRL,全球,全球,2020/8/27,24477258,284837,252661.571,875139,6222,5726.429,3108.237,111.129,1.02,0,0,0,0,0,0,0,0,0,99999
133957,OWID_WRL,全球,全球,2020/8/28,24760614,283356,255829.286,880977,5838,5739.571,3144.219,111.871,1.02,0,0,0,0,0,0,0,0,0,99999
133958,OWID_WRL,全球,全球,2020/8/29,25025925,265311,255791.429,886660,5683,5712,3177.909,112.592,1.02,0,0,0,0,0,0,0,0,0,99999
133959,OWID_WRL,全球,全球,2020/8/30,25247471,221546,257931.857,891088,4428,5723.429,3206.042,113.155,1.03,0,0,0,0,0,0,0,0,0,99999
133960,OWID_WRL,全球,全球,2020/8/31,25507557,260086,263151.429,895421,4333,5674,3239.069,113.705,1.03,0,0,0,0,0,0,0,0,0,99999
133961,OWID_WRL,全球,全球,2020/9/1,25773600,266043,266212,902083,6662,5676.714,3272.852,114.551,1.03,0,0,0,0,0,0,0,0,0,99999
133962,OWID_WRL,全球,全球,2020/9/2,26056728,283128,266329.571,908351,6268,5633.429,3308.805,115.347,1.02,0,0,0,0,0,0,0,0,0,99999
133963,OWID_WRL,全球,全球,2020/9/3,26338327,281599,265867,914422,6071,5611.857,3344.564,116.118,1.02,0,0,0,0,0,0,0,0,0,99999
133964,OWID_WRL,全球,全球,2020/9/4,26652650,314323,270290.857,920330,5908,5621.857,3384.478,116.868,1.02,0,0,0,0,0,0,0,0,0,99999
133965,OWID_WRL,全球,全球,2020/9/5,26923089,270439,271023.429,925545,5215,5555,3418.82,117.53,1.02,0,0,0,0,0,0,0,0,0,99999
133966,OWID_WRL,全球,全球,2020/9/6,27153448,230359,272282.429,929659,4114,5510.143,3448.072,118.052,1.02,0,0,0,0,0,0,0,0,0,99999
133967,OWID_WRL,全球,全球,2020/9/7,27371631,218183,266296.286,939257,5746,5712,3475.778,119.271,1.01,0,0,0,0,0,0,0,0,0,99999
133968,OWID_WRL,全球,全球,2020/9/8,27612155,240524,262650.714,944373,5116,5491.143,3506.321,119.921,1.01,0,0,0,0,0,0,0,0,0,99999
133969,OWID_WRL,全球,全球,2020/9/9,27897463,285308,262962.143,950550,6177,5478.143,3542.55,120.705,1.02,0,0,0,0,0,0,0,0,0,99999
133970,OWID_WRL,全球,全球,2020/9/10,28197291,299828,265566.286,956573,6023,5471.286,3580.624,121.47,1.03,0,0,0,0,0,0,0,0,0,99999
133971,OWID_WRL,全球,全球,2020/9/11,28519018,321727,266624,962601,6028,5488.429,3621.478,122.236,1.04,0,0,0,0,0,0,0,0,0,99999
133972,OWID_WRL,全球,全球,2020/9/12,28806271,287253,269026,967699,5098,5471.714,3657.955,122.883,1.05,0,0,0,0,0,0,0,0,0,99999
133973,OWID_WRL,全球,全球,2020/9/13,29049207,242936,270822.714,971661,3962,5450,3688.804,123.386,1.05,0,0,0,0,0,0,0,0,0,99999
133974,OWID_WRL,全球,全球,2020/9/14,29311726,262519,277156.429,976177,4516,5274.286,3722.14,123.96,1.05,0,0,0,0,0,0,0,0,0,99999
133975,OWID_WRL,全球,全球,2020/9/15,29597125,285399,283567.143,982789,6612,5488,3758.381,124.799,1.05,0,0,0,0,0,0,0,0,0,99999
133976,OWID_WRL,全球,全球,2020/9/16,29901603,304478,286305.714,988690,5901,5448.571,3797.045,125.548,1.04,0,0,0,0,0,0,0,0,0,99999
133977,OWID_WRL,全球,全球,2020/9/17,30216448,314845,288451,994296,5606,5389,3837.026,126.26,1.04,0,0,0,0,0,0,0,0,0,99999
133978,OWID_WRL,全球,全球,2020/9/18,30542490,326042,289067.429,1000184,5888,5369,3878.428,127.008,1.04,0,0,0,0,0,0,0,0,0,99999
133979,OWID_WRL,全球,全球,2020/9/19,30835250,292760,289854.143,1005556,5372,5408.143,3915.604,127.69,1.04,0,0,0,0,0,0,0,0,0,99999
133980,OWID_WRL,全球,全球,2020/9/20,31087915,252665,291244,1009535,3979,5410.571,3947.689,128.195,1.04,0,0,0,0,0,0,0,0,0,99999
133981,OWID_WRL,全球,全球,2020/9/21,31362521,274606,292970.714,1013858,4323,5383,3982.56,128.744,1.03,0,0,0,0,0,0,0,0,0,99999
133982,OWID_WRL,全球,全球,2020/9/22,31647372,284851,292892.429,1020067,6209,5325.429,4018.731,129.533,1.03,0,0,0,0,0,0,0,0,0,99999
133983,OWID_WRL,全球,全球,2020/9/23,31923374,276002,288824.429,1025684,5617,5284.857,4053.779,130.246,1.02,0,0,0,0,0,0,0,0,0,99999
133984,OWID_WRL,全球,全球,2020/9/24,32277004,353630,294365.143,1032270,6586,5424.857,4098.685,131.082,1.03,0,0,0,0,0,0,0,0,0,99999
133985,OWID_WRL,全球,全球,2020/9/25,32608259,331255,295109.857,1038190,5920,5429.429,4140.749,131.834,1.03,0,0,0,0,0,0,0,0,0,99999
133986,OWID_WRL,全球,全球,2020/9/26,32897181,288922,294561.571,1043770,5580,5459.143,4177.438,132.543,1.02,0,0,0,0,0,0,0,0,0,99999
133987,OWID_WRL,全球,全球,2020/9/27,33149176,251995,294465.857,1047612,3842,5439.571,4209.437,133.031,1.02,0,0,0,0,0,0,0,0,0,99999
133988,OWID_WRL,全球,全球,2020/9/28,33403328,254152,291543.857,1051618,4006,5394.286,4241.711,133.539,1.02,0,0,0,0,0,0,0,0,0,99999
133989,OWID_WRL,全球,全球,2020/9/29,33686197,282869,291260.714,1057721,6103,5379.143,4277.631,134.314,1.02,0,0,0,0,0,0,0,0,0,99999
133990,OWID_WRL,全球,全球,2020/9/30,34012248,326051,298410.571,1064226,6505,5506,4319.034,135.14,1.03,0,0,0,0,0,0,0,0,0,99999
133991,OWID_WRL,全球,全球,2020/10/1,34330972,318724,293424,1073081,8855,5830.143,4359.507,136.265,1.03,0,0,0,0,0,0,0,0,0,99999
133992,OWID_WRL,全球,全球,2020/10/2,34629139,298167,288697.143,1078109,5028,5702.714,4397.37,136.903,1.03,0,0,0,0,0,0,0,0,0,99999
133993,OWID_WRL,全球,全球,2020/10/3,34963369,334230,295169.714,1083563,5454,5684.714,4439.812,137.596,1.05,0,0,0,0,0,0,0,0,0,99999
133994,OWID_WRL,全球,全球,2020/10/4,35223667,260298,296355.857,1087589,4026,5711,4472.866,138.107,1.06,0,0,0,0,0,0,0,0,0,99999
133995,OWID_WRL,全球,全球,2020/10/5,35523108,299441,302825.714,1094590,7001,6138.857,4510.89,138.996,1.07,0,0,0,0,0,0,0,0,0,99999
133996,OWID_WRL,全球,全球,2020/10/6,35849212,326104,309002.143,1100452,5862,6104.429,4552.301,139.741,1.07,0,0,0,0,0,0,0,0,0,99999
133997,OWID_WRL,全球,全球,2020/10/7,36200457,351245,312601.286,1106356,5904,6018.571,4596.903,140.49,1.07,0,0,0,0,0,0,0,0,0,99999
133998,OWID_WRL,全球,全球,2020/10/8,36562098,361641,318732.286,1112712,6356,5661.571,4642.826,141.297,1.07,0,0,0,0,0,0,0,0,0,99999
133999,OWID_WRL,全球,全球,2020/10/9,36923355,361257,327745.143,1118924,6212,5830.714,4688.7,142.086,1.07,0,0,0,0,0,0,0,0,0,99999
134000,OWID_WRL,全球,全球,2020/10/10,37281082,357727,331101.857,1123845,4921,5754.571,4734.126,142.711,1.08,0,0,0,0,0,0,0,0,0,99999
134001,OWID_WRL,全球,全球,2020/10/11,37569099,288017,335061.714,1127977,4132,5769.714,4770.7,143.236,1.08,0,0,0,0,0,0,0,0,0,99999
134002,OWID_WRL,全球,全球,2020/10/12,37860692,291593,333940.571,1132047,4070,5351,4807.728,143.753,1.07,0,0,0,0,0,0,0,0,0,99999
134003,OWID_WRL,全球,全球,2020/10/13,38178943,318251,332818.714,1137400,5353,5278.286,4848.141,144.432,1.08,0,0,0,0,0,0,0,0,0,99999
134004,OWID_WRL,全球,全球,2020/10/14,38560722,381779,337180.714,1143603,6203,5321,4896.621,145.22,1.09,0,0,0,0,0,0,0,0,0,99999
134005,OWID_WRL,全球,全球,2020/10/15,38968102,407380,343714.857,1149691,6088,5282.714,4948.352,145.993,1.1,0,0,0,0,0,0,0,0,0,99999
134006,OWID_WRL,全球,全球,2020/10/16,39379915,411813,350937.143,1156016,6325,5298.857,5000.646,146.796,1.11,0,0,0,0,0,0,0,0,0,99999
134007,OWID_WRL,全球,全球,2020/10/17,39754653,374738,353367.286,1161753,5737,5415.429,5048.232,147.525,1.11,0,0,0,0,0,0,0,0,0,99999
134008,OWID_WRL,全球,全球,2020/10/18,40071406,316753,357472.429,1165383,3630,5343.714,5088.455,147.986,1.12,0,0,0,0,0,0,0,0,0,99999
134009,OWID_WRL,全球,全球,2020/10/19,40457631,386225,370991.286,1170292,4909,5463.571,5137.499,148.609,1.13,0,0,0,0,0,0,0,0,0,99999
134010,OWID_WRL,全球,全球,2020/10/20,40846589,388958,381092.286,1176942,6650,5648.857,5186.891,149.454,1.14,0,0,0,0,0,0,0,0,0,99999
134011,OWID_WRL,全球,全球,2020/10/21,41291344,444755,390088.857,1183799,6857,5742.286,5243.368,150.324,1.14,0,0,0,0,0,0,0,0,0,99999
134012,OWID_WRL,全球,全球,2020/10/22,41763786,472442,399383.429,1189714,5915,5717.571,5303.361,151.075,1.15,0,0,0,0,0,0,0,0,0,99999
134013,OWID_WRL,全球,全球,2020/10/23,42261455,497669,411648.571,1196779,7065,5823.286,5366.557,151.973,1.15,0,0,0,0,0,0,0,0,0,99999
134014,OWID_WRL,全球,全球,2020/10/24,42719223,457768,423510,1202682,5903,5847,5424.687,152.722,1.15,0,0,0,0,0,0,0,0,0,99999
134015,OWID_WRL,全球,全球,2020/10/25,43080496,361273,429870,1206941,4259,5936.857,5470.563,153.263,1.15,0,0,0,0,0,0,0,0,0,99999
134016,OWID_WRL,全球,全球,2020/10/26,43565601,485105,443995.714,1212530,5589,6034,5532.164,153.973,1.16,0,0,0,0,0,0,0,0,0,99999
134017,OWID_WRL,全球,全球,2020/10/27,44036316,470715,455675.286,1220012,7482,6152.857,5591.937,154.923,1.15,0,0,0,0,0,0,0,0,0,99999
134018,OWID_WRL,全球,全球,2020/10/28,44548434,512118,465298.571,1227223,7211,6203.429,5656.969,155.839,1.15,0,0,0,0,0,0,0,0,0,99999
134019,OWID_WRL,全球,全球,2020/10/29,45099125,550691,476477,1234388,7165,6382,5726.898,156.748,1.14,0,0,0,0,0,0,0,0,0,99999
134020,OWID_WRL,全球,全球,2020/10/30,45671261,572136,487115.143,1242016,7628,6462.429,5799.55,157.717,1.14,0,0,0,0,0,0,0,0,0,99999
134021,OWID_WRL,全球,全球,2020/10/31,46149536,478275,490044.714,1248726,6710,6577.714,5860.284,158.569,1.14,0,0,0,0,0,0,0,0,0,99999
134022,OWID_WRL,全球,全球,2020/11/1,46613727,464191,504747.286,1253847,5121,6700.857,5919.229,159.219,1.14,0,0,0,0,0,0,0,0,0,99999
134023,OWID_WRL,全球,全球,2020/11/2,47175018,561291,515631,1260032,6185,6786,5990.505,160.005,1.14,0,0,0,0,0,0,0,0,0,99999
134024,OWID_WRL,全球,全球,2020/11/3,47730993,555975,527811,1269470,9438,7065.429,6061.105,161.203,1.12,0,0,0,0,0,0,0,0,0,99999
134025,OWID_WRL,全球,全球,2020/11/4,48242377,557505,534294.857,1279621,10151,7485.429,6126.043,162.492,1.11,0,0,0,0,0,0,0,0,0,99999
134026,OWID_WRL,全球,全球,2020/11/5,48839702,597325,540956.857,1287726,8105,7619.714,6201.894,163.521,1.11,0,0,0,0,0,0,0,0,0,99999
134027,OWID_WRL,全球,全球,2020/11/6,49484657,644955,551359.571,1297465,9739,7921.286,6283.793,164.758,1.11,0,0,0,0,0,0,0,0,0,99999
134028,OWID_WRL,全球,全球,2020/11/7,50086533,601876,569016.857,1305174,7709,8064,6360.222,165.737,1.11,0,0,0,0,0,0,0,0,0,99999
134029,OWID_WRL,全球,全球,2020/11/8,50571255,484722,571949.857,1311207,6033,8194.286,6421.775,166.503,1.1,0,0,0,0,0,0,0,0,0,99999
134030,OWID_WRL,全球,全球,2020/11/9,51070355,499100,563065.429,1318426,7219,8342,6485.153,167.42,1.09,0,0,0,0,0,0,0,0,0,99999
134031,OWID_WRL,全球,全球,2020/11/10,51630682,560327,563687.143,1328463,10037,8427.571,6556.306,168.694,1.08,0,0,0,0,0,0,0,0,0,99999
134032,OWID_WRL,全球,全球,2020/11/11,52282362,651680,577140.714,1338978,10515,8479.571,6639.059,170.03,1.08,0,0,0,0,0,0,0,0,0,99999
134033,OWID_WRL,全球,全球,2020/11/12,52928805,646443,584157.571,1348746,9768,8717.143,6721.147,171.27,1.07,0,0,0,0,0,0,0,0,0,99999
134034,OWID_WRL,全球,全球,2020/11/13,53581886,653081,585318.429,1358385,9639,8702.857,6804.079,172.494,1.06,0,0,0,0,0,0,0,0,0,99999
134035,OWID_WRL,全球,全球,2020/11/14,54181445,599559,584987.429,1367624,9239,8921.429,6880.213,173.667,1.06,0,0,0,0,0,0,0,0,0,99999
134036,OWID_WRL,全球,全球,2020/11/15,54656951,475506,583670.857,1374220,6596,9001.857,6940.595,174.505,1.05,0,0,0,0,0,0,0,0,0,99999
134037,OWID_WRL,全球,全球,2020/11/16,55187492,530541,588162.429,1382114,7894,9098.286,7007.966,175.507,1.05,0,0,0,0,0,0,0,0,0,99999
134038,OWID_WRL,全球,全球,2020/11/17,55799241,611749,595508.429,1393203,11089,9248.571,7085.649,176.915,1.04,0,0,0,0,0,0,0,0,0,99999
134039,OWID_WRL,全球,全球,2020/11/18,56426686,627445,592046.286,1404651,11448,9381.857,7165.325,178.369,1.04,0,0,0,0,0,0,0,0,0,99999
134040,OWID_WRL,全球,全球,2020/11/19,57081149,654463,593192,1415765,11114,9574.143,7248.431,179.78,1.03,0,0,0,0,0,0,0,0,0,99999
134041,OWID_WRL,全球,全球,2020/11/20,57753895,672746,596001.286,1427564,11799,9882.714,7333.86,181.279,1.03,0,0,0,0,0,0,0,0,0,99999
134042,OWID_WRL,全球,全球,2020/11/21,58344854,590959,594772.714,1436604,9040,9854.286,7408.903,182.427,1.02,0,0,0,0,0,0,0,0,0,99999
134043,OWID_WRL,全球,全球,2020/11/22,58833046,488192,596585,1444041,7437,9974.429,7470.895,183.371,1.02,0,0,0,0,0,0,0,0,0,99999
134044,OWID_WRL,全球,全球,2020/11/23,59355592,522546,595442.857,1452518,8477,10057.714,7537.251,184.448,1.02,0,0,0,0,0,0,0,0,0,99999
134045,OWID_WRL,全球,全球,2020/11/24,59948735,593143,592784.857,1465246,12728,10291.857,7612.571,186.064,1.01,0,0,0,0,0,0,0,0,0,99999
134046,OWID_WRL,全球,全球,2020/11/25,60587755,639020,594438.429,1477391,12145,10391.429,7693.717,187.606,1.01,0,0,0,0,0,0,0,0,0,99999
134047,OWID_WRL,全球,全球,2020/11/26,61176972,589217,585117.571,1488384,10993,10374.143,7768.538,189.002,1,0,0,0,0,0,0,0,0,0,99999
134048,OWID_WRL,全球,全球,2020/11/27,61859794,682822,586557,1499792,11408,10318.286,7855.246,190.451,1.01,0,0,0,0,0,0,0,0,0,99999
134049,OWID_WRL,全球,全球,2020/11/28,62449846,590052,586427.429,1509082,9290,10354,7930.174,191.63,1.02,0,0,0,0,0,0,0,0,0,99999
134050,OWID_WRL,全球,全球,2020/11/29,62939465,489619,586631.286,1516414,7332,10339,7992.348,192.561,1.03,0,0,0,0,0,0,0,0,0,99999
134051,OWID_WRL,全球,全球,2020/11/30,63443317,503852,583960.714,1525280,8866,10394.571,8056.329,193.687,1.03,0,0,0,0,0,0,0,0,0,99999
134052,OWID_WRL,全球,全球,2020/12/1,64063276,619959,587791.571,1538015,12735,10395.571,8135.055,195.304,1.04,0,0,0,1,0,0,0,0,0,99999
134053,OWID_WRL,全球,全球,2020/12/2,64718256,654980,590071.571,1550697,12682,10472.286,8218.227,196.915,1.04,0,0,0,1,0,0,0,0,0,99999
134054,OWID_WRL,全球,全球,2020/12/3,65414870,696614,605414,1563270,12573,10698,8306.686,198.511,1.05,0,0,0,1,0,0,0,0,0,99999
134055,OWID_WRL,全球,全球,2020/12/4,66102685,687815,606127.286,1575729,12459,10848.143,8394.028,200.093,1.06,0,0,1,2,1,0,0,0,0,99999
134056,OWID_WRL,全球,全球,2020/12/5,66751994,649309,614592.571,1586073,10344,10998.714,8476.481,201.407,1.07,0,0,1,2,0,0,0,0,0,99999
134057,OWID_WRL,全球,全球,2020/12/6,67289317,537323,621407.429,1593755,7682,11048.714,8544.712,202.382,1.08,0,0,1,2,0,0,0,0,0,99999
134058,OWID_WRL,全球,全球,2020/12/7,67804742,515425,623060.714,1602417,8662,11019.571,8610.163,203.482,1.09,0,0,2,3,1,0,0,0,0,99999
134059,OWID_WRL,全球,全球,2020/12/8,68457086,652344,627687.143,1614743,12326,10961.143,8693.001,205.048,1.11,0,0,2,3,0,0,0,0,0,99999
134060,OWID_WRL,全球,全球,2020/12/9,69129084,671998,630118.286,1627403,12660,10958,8778.335,206.655,1.13,0,0,8,9,6,0,0,0,0,99999
134061,OWID_WRL,全球,全球,2020/12/10,70632655,680346,627794.286,1640067,12664,10971,8969.265,208.263,1.16,0,0,8,9,0,0,0,0,0,99999
134062,OWID_WRL,全球,全球,2020/12/11,71341235,708580,630760.714,1653142,13075,11059,9059.244,209.924,1.11,0,0,12,13,4,0,0,0,0,99999
134063,OWID_WRL,全球,全球,2020/12/12,71983025,641790,629686.571,1663872,10730,11114.143,9140.741,211.286,1.06,0,0,12,13,0,0,0,0,0,99999
134064,OWID_WRL,全球,全球,2020/12/13,72513174,530149,628661.714,1671644,7772,11127,9208.062,212.273,1.03,0,0,21949,18659,21937,0,0,0,0,99999
134065,OWID_WRL,全球,全球,2020/12/14,73044935,531761,630995.429,1680727,9083,11187.143,9275.588,213.427,1.01,0,0,26285,22858,4336,0,0,0,0,99999
134066,OWID_WRL,全球,全球,2020/12/15,73697450,652515,631019.857,1694495,13768,11393.143,9358.447,215.175,0.99,0,0,1604250,98624,1577965,0,0,0,0,99999
134067,OWID_WRL,全球,全球,2020/12/16,74429412,731962,639586.143,1708355,13860,11564.571,9451.395,216.935,0.98,0,0,1765385,254327,161135,0,0,0,0,99999
134068,OWID_WRL,全球,全球,2020/12/17,75170933,741521,648325.429,1721747,13392,11668.571,9545.557,218.635,0.97,0,0,2040210,522116,274825,0,0,0,0,99999
134069,OWID_WRL,全球,全球,2020/12/18,75892536,721603,650185.857,1734656,12909,11644.857,9637.189,220.275,0.97,0,0,2457296,930658,417086,0,0,0,0,99999
134070,OWID_WRL,全球,全球,2020/12/19,76517542,625006,647788.143,1745652,10996,11682.857,9716.556,221.671,0.96,0,0,2638830,1108436,181534,0,0,0,0,99999
134071,OWID_WRL,全球,全球,2020/12/20,77049694,532152,648074.286,1753724,8072,11725.714,9784.131,222.696,0.96,0,0,2751286,1219040,112456,0,0,0,0,99999
134072,OWID_WRL,全球,全球,2020/12/21,77590008,540314,649296.143,1763239,9515,11787.429,9852.742,223.904,0.96,0,0,3164783,1626233,413497,0,0,0,0,99999
134073,OWID_WRL,全球,全球,2020/12/22,78251654,661646,650600.571,1777417,14178,11846,9936.761,225.705,0.95,0,0,3686882,2139999,522099,0,0,0,0,99999
134074,OWID_WRL,全球,全球,2020/12/23,78947929,696275,645502.429,1791231,13814,11839.429,10025.177,227.459,0.93,0,0,4369545,2811371,682663,0,0,0,0,99999
134075,OWID_WRL,全球,全球,2020/12/24,79630099,682170,637023.714,1803060,11829,11616.143,10111.803,228.961,0.92,0,0,4663403,3100408,293858,0,0,0,0,99999
134076,OWID_WRL,全球,全球,2020/12/25,80110499,480400,602566.143,1811768,8708,11016,10172.806,230.067,0.92,0,0,4722761,3159631,59358,0,0,0,0,99999
134077,OWID_WRL,全球,全球,2020/12/26,80618200,507701,585808.286,1819320,7552,10524,10237.276,231.026,0.93,0,0,4900763,3334770,178002,0,0,0,0,99999
134078,OWID_WRL,全球,全球,2020/12/27,81051333,433133,571662.714,1827041,7721,10473.857,10292.278,232.006,0.95,0,0,5160395,3597526,259632,0,0,0,0,99999
134079,OWID_WRL,全球,全球,2020/12/28,81539478,488145,564210,1836611,9570,10481.714,10354.264,233.221,0.98,0,0,5936278,4359922,775883,0,0,0,0,99999
134080,OWID_WRL,全球,全球,2020/12/29,82211894,672416,565748.571,1851755,15144,10619.714,10439.651,235.145,1,0,0,6920530,5334368,984252,0,0,0,0,99999
134081,OWID_WRL,全球,全球,2020/12/30,82952593,740699,572094.857,1867361,15606,10875.714,10533.708,237.126,1.02,0,0,8074688,6482745,1154158,0,0,0,0,99999
134082,OWID_WRL,全球,全球,2020/12/31,83730078,777485,585711.286,1880668,13307,11086.857,10632.437,238.816,1.02,0,0,11802223,7174328,3727535,0,0,0,0,99999
134083,OWID_WRL,全球,全球,2021/1/1,84296697,566619,598028.286,1890332,9664,11223.429,10704.389,240.043,1.02,0,0,12006164,7373622,203941,0,0,0,0,99999
